"Kolotov, S.",1
"Janert, H.; Schönfeld, E. von",1
"Atkins, W. R. G.; Stanbury, F. A.",1
"Trapp, E.",1
"Kalamkar, R. J.; Gadre, K. M.",1
"Kallos-Deffner, L.",1
"Sato, K.; Yumiyama, H.",1
"Frazier, W. A.; Kikuta, K.; Hendrix, J. W.",1
"Papajoamou, J.",1
"Ministry of Agriculture, Great Britain",1
"Brandes, E. W.; Coons, G. H.",1
"Magistad, O. C.",1
"Werner, H. O.; Dutt, J. O.",1
"Vine, J.",1
"Kolmogorov, A. N.",1
"Sulz, A. D.",1
"Post, K.; Howland, E. J.",1
"Magruder, P.; Allard, H. A.",1
"Bowie, E. H.",1
"Maurain, Ch.",1
"Tottingham, W. E.; Dutton, H. J.",1
"Steinberg, R. A.",1
"Dimitri, M. J.",1
"Clements, F. E.",1
Vageler,1
Paulssen,1
"Aldrich, W. W.; Work, R. A.; Lewis, M. R.",1
"Brabléc, J.",1
"Singarev, M.",1
"García Romero, A.",1
"Campbell, R. E.",1
"Schick, T.",1
"Tysdal, H. M.; Pieters, A. J.",1
"Nicol, H.",1
"Patterson, H. J.",1
"Lauscher, F.; Schwable, W.",1
"Milewski, M.",1
"Morton, F.",1
"Baker, O. E.; Brooks, C. F.; Covert, J. R.; Hainesworth, R. G.",1
"Kuznecov-Ugamsky, N. N.",1
"Kostin, S.",1
"Landsberg, H.",1
"Romer, E.",1
"Baker, F. S.",1
"Anderson, E. S.",1
"Aubert, S.",1
"Fenzel, G.",1
"Wilson-Barker, D.",1
"Bouget, J.; De Virville, A. D.",1
"Hammer, K. C.",1
"Geslin, H.; Marcel, M.; Servy, J.",1
"Petunin, I. M.",1
"Dastur, R. H.; Kanitkar, U. K.; Rao, M. S.",1
"Livingston, B. E.",1
"Steinbauer, C. E.; Steinbauer, G. P.",1
"Klingman, G. C.",1
"Hyde, E. O. C.",1
"Spennemann, F.",1
"Tincker, M. A. H.; Jones, M. G.",1
"Blagorazumov, V. D.",1
"Heyward, F.",1
"Hallstead, A. L.; Mathews, O. R.",1
"Grasovsky, A.",1
"Hartman, J. D.",1
"Figurovskii, I. I.",1
"Galston, A. W.",1
"Malhrota, R. C.",1
"Ashburn, E. V.",1
"Boysen-Jensen, P.",1
"Skinner, H. T.",1
"Karapiperes, P. P.",1
"Rogers, W. S.",1
"Tornau, O.; Meyer, K.",1
"Maltais, J. B.",1
"Beran, O.",1
"Clarke, W. S.",1
"Eryomin, G. G.",1
"Eshbaugh, F. P.",1
"Knoche, W.; Borzacov, V.",1
"Razumov, V. I.",1
"Berezina, S.; Kulvanovsky",1
"Withrow, R. B.; Benedict, H. M.",1
"Coleman, D. A.; Rothgeb, B. E.; Fellows, H. C.",1
"Tao, S. Y.",1
"Halma, F. F.; Haas, A. R. C.",1
"Halden, B. E.",1
"Blackman, G. E.",1
Leningradsk. Bjuro Krajevednia,1
"Baker, C. L.; Brown, H. D.",1
"British Commonwealth Science Official Conference, Specialist Conference in Agriculture",1
"Mitscherlich, E.",1
"Brand, C. J.; Waldron, L. R.",1
"Steeger, A.",1
"McCool, M. M.",1
"Densch, A.; Hunnius",1
"Laurie, A.; McElwee, E. W.",1
"Schulz, P.",1
"Neil, J. C.",1
"Portal, P.",1
"Mercanton, P. L.; Stouky, Paul",1
"Bassenko, G. I.",1
"Swanberg, J. H.",1
"Dunton, H. K.; Megee, C. R.",1
"Lin, L.; Watson, D. P.",1
"Kleinau, E.",1
"Bambacioni, V.",1
"Wiggans, C. B.",1
"Evans, M. W.; Allard, H. A.",1
"Blackman, G. E.; Rutter, A. J.",1
"Guyot, E.; Godet, C.",1
"Lindemann, C.",1
"Skvorzov, S. S.",1
"Matsumoto, T.; Yakamoto, W.; Hirane, S.",1
"Ramanathan, K. R.",1
"Russell, R. J.",1
"Ballenegger, R.",1
"Leake, H. M.",1
"Parker, E. R.",1
"Reed, W. G.; Tolley, H. R.",1
"Payne, M. G.; Fults, J. L.",1
"O'Donnell, W. W.; Bayfield, E. G.",1
"Trewartha, G. T.",1
"Spoehr, H. A.",1
"Desprez, F.",1
"Clements, H. F.; Kubota, T.",1
"Jones, B.",1
"Edmundson, W. C.",1
"Unckrich, A.",1
"Hall, D.",1
"Roberts, R. H.; Burk, E. F.",1
"Henderson-Smith, J.",1
"Beck, D. E.",1
"Kreier, E. P.",1
"Bissland, J. H.",1
"Gorczynski, W.",1
"Moore, C. N.; Haskins, C. P.",1
"Christensen, J. J.",1
"Garrett, S. G.",1
"Niklewski, M.",1
"Tornier, R.",1
"Martin, J. H.",1
"Hasché, E.",1
"Ashby, E.; Oxley, T. A.",1
"Cline, J. L.",1
"Shanks, J. B.; Laurie, A.",1
"Selavri, M. K.",1
"Theiss, L. E.",1
"Clark, J. E.; Margary, I. D.; Marshall, R.; Cave, C. J. P.; Bonacina, L. C. W.",1
"Gray, G. F.",1
"Ward, R. D.",1
"Briggs, G. E.; West, C.",1
"Chasant, M.",1
"Ufer, M.",1
"Biebel, J. P.",1
"Rabak, F.",1
"Etkin, M. J.",1
"Kuzmenko, A. A.",1
"Steinbauer, G. P.",1
"Kock, H. G.",1
"Sivori, E.; Went, F. W.",1
"Werth, E.",1
"Busse, W. F.",1
"Bouget, J.; Davy de Virville, A.",1
U.S. Department of Air Force,1
"Trankevitch, N. N.",1
"Roseau, H.",1
"Ijjasz, E.",1
Loris-Melikov,1
"Zweigelt, F.",1
"Dillman, A. C.; Hopper, T. H.",1
"Tageeva, S.",1
"Woodrow, A. W.",1
"Ording, A.",1
"Ware, W. M.",1
"Miller, E. S.; Burr, G. O.",1
"Pavlov, K.",1
"Kondratieva, S. M.",1
"Foex, E.",1
"Shibata, K.",1
"Harrison, C. M.",1
"Struckmeyer, B. E.; MacVicar, R.",1
"Patton, P.",1
Naturen,1
"Dörfel, F.",1
"Dines, W. H.",1
"Coles, R.",1
"Peturson, B.",1
"Neidle, E. K.",1
"Throught, T.; Afzal, M.",1
"Hayashi, T.",1
"Daniel, L.",1
"Weickmann, L.",1
"Hecht, W.",1
"Gourley, J. H.; Nightingale, G. T.",1
"Rudovic, L.",1
"Alcázar Martínez, E.",1
"Duggar, B. M.",1
"Brockmann-Jerosch, H.",1
"Schreiber, P.",1
"Peltier, G. L.; Kiesselbach, T. A.",1
"Flynn, W. A.",1
"Vertela, M. P.",1
"Janert, H.",1
"Eldredge, J. C.",1
"Overholser, E. L.",1
"Inagaki, O.",1
"Thornber, J. J.",1
"Fritzsche, G.",1
"Warrington, K.",1
"Whitcomb, W. D.",1
"Hopkins, J. W.; James, N. F.",1
"Boresch, K.",1
"Heiss, E.",1
"Kocergina, V. M.",1
"Petonke, M.",1
"Russel, C. J.",1
"Naylor, A. W.",1
"Scurti, F.; Pavarino, G. L.",1
"Pjatnicky, G. K.",1
"Lenoble, F.",1
"Boelter, L. M. K.; Cherry, V. H.; Jackson, H. A.; Martinelli, R. C.",1
"Bardin, R.",1
"Withrow, R. B.; Withrow, A. P.",1
"Harris, J. A.",1
"Hereik, F.",1
"Wassink, E. C.; Krijthe, N.; van der Scheer, C.",1
"Kimball, D. A.; Ruhnke, J. N.; Glover, M. P.",1
"Richardson, H. L.",1
"Koncevic, E.",1
"Ruedy, R.",1
"Hardenburg, E. V.",1
"Malov, J.",1
"Tippett, L. H. C.",1
"Hasselbring, H.",1
"Phillips, H. A.",1
"Mkros, J.; Novak, V.",1
"Connaughton, C. A.",1
"Jenny, H.; Leonard, C. D.",1
"Aggradi, M.",1
"Aleksandrov, V. V.; Uchora, V. P.",1
"Terada, K.",1
"Kidd, F.; West, C.",1
Wiesenberg,1
"Legget, R. F.; Peckover, F. L.",1
"Tocidlovskaja, K. I.",1
"Kreutz, W.; Rohweder, M.",1
"Vorobjov, S. O.",1
"Diller, O. D.",1
"Davis, R. L.",1
"Speyer, W.",1
"Young, H. D.",1
"Karling, J. S.",1
"Vidal, A.",1
"Taylor, H. V.",1
"Arny, A. C.",1
"Fuller, J. E.; Jones, L. H.",1
"Carolus, R. L.",1
"Wittschell, L.",1
"Kimball, H. H.; Hand, I. F.",1
"Ivanov, L.",1
"Cyplenkov, V.",1
"Beljakov, M. V.",1
"Wilson, J. D.; Welton, F. A.",1
"Raabe, E. W.; Kohn, H. L.",1
"Neiburger, M.",1
"Haas, A. R. C.",1
"Kendrick, J. B.",1
"Mitchell, W. C.",1
"Clark, N.",1
"Knight, R. L.",1
"Seaton, H. L.; Kremer, J. C.",1
"Findiklis, T. T.",1
"Guild, W. R.",1
"Astrov, N.",1
"Wright, R. C.; Peacock, W. N.; Whiteman, T. M.",1
"Clark, J.A.",1
"Kulik, M. S.",1
"Hogben, G. L.",1
"Fleagle, R. G.",1
"Partridge, N. L.; Veatch, J. O.",1
"Dickson, J. G.; Holbert, J. R.",1
"Johnson, I. J.",1
"Spoehr, H. A.; Smith, J. H. C.",1
"Brewster, D. R.",1
"Abbot, C. G.",1
"Radyseva, A. M.",1
"Haasis, F. W.; Thrupp, A. C.",1
"Henry, A. J.; Kincer, J. B.; Frankenfield, H. C.; Gregg, W. R.; Smith, B. B.; Munns, E. N.",1
"Roberts, R. H.; Stuckmeyer, B. E.",1
"Falckenberg, G.",1
"Maresquelle, J. H.",1
"Yates, F.",1
"Martin, E. V.",1
"Runyon, E. H.",1
"Lonnquist, B. E.; Jugenheimer, R. W.",1
"Sambikin, M. M.",1
"Federov, A. V.",1
"Bell, G. D. H.",1
"Berce, R.; Wilbaux, R.",1
"Patten, H. E.",1
"Knott, C. G.",1
"Andrews, J. P.",1
"Lijsten, A.",1
"Eaton, F. M.",1
"Church, J. E.",1
"Kalamkar, R. J.; Singh, S.",1
"Poole, R. F.",1
"Rivière, G.; Pichard, G.",1
"Bogdanoff, P. L.",1
"Koidsumi, K.",1
"Sigault, M.",1
"Bradford, F. C.",1
"Chandler, W. H.; Kimball, M. H.; Philip, G. L.; Tugts, W. P.; Weldon, G. P.",1
"Nightingale, G. T.; Blake, M. A.",1
"Brooks, R. M.; Philip, G. L.",1
"Smith, A.; Flint, F. W.",1
"Cairns, D.",1
"Popov, A. V.",1
"Maxwell, C. W. B.",1
"Miller, J. M.",1
"Harris, J. B.",1
"Bakke, A. L.; Gaessler, W. G.",1
"Lauritzen, J. I.",1
"Lever, R. J. A. W.",1
"Darkis, F. R.; Dixon, L. F.; Wolf, F. A.; Gross, P. M.",1
"Stavropol' skii Krai, Zemel'noe Upravlenie",1
"Scheinert, R.",1
"Harukawa, C.; Kondo, S.",1
"Dastur, R. H.; Solomon, S.",1
"Livanov, A. A.",1
"Mirocknitchenko, J. G.",1
Percev,1
"Doroshenko, A. V.; Karpechenko, E. D.; Nesterova, E. I.",1
"Berkley, E. E.",1
"McIntyre, A. C.; Schnur, G. L.",1
"Hale, G. A.",1
"Hursh, C. R.; Haasis, F. W.",1
E. T.,1
"Dachnowski-Stokes, A. O.",1
"Shutt, F. T.",1
"Larraga, D.",1
"Garcia Mata, C.; Shaffner, F. I.",1
"Nicholson, N. M.; Walter, A.",1
"Davy de Virville, A.",1
"Shields, C. M.",1
"Cannon, W. A.",1
"Gardner, F. E.",1
"Hoffmann, M.",1
"Stevens, A. O.",1
"Palmer, A. H.",1
"Mork, E.",1
"Dubhashi, R. S.",1
"Kartasov, I.",1
"Bruno, F.",1
"Erman, C.",1
"Dean, L. A.",1
"Mitchell, H. L.",1
"Veihmeyer, F. J.; Hendrickson, A. H.",1
"Stampe, I. G.",1
"Waśniewski, S.",1
"Schilcher, E.",1
"Brooks, F. A.; Berggren, W. P.",1
"Broadbent, L.",1
"Bliss, D. E.",1
"Stauffer, R. S.",1
"Zacks, M. B.",1
"Burkholder, W. H.",1
"Deinhofer, J.; Lauscher, F.",1
"Pettit, E.; Nicholson, S. B.",1
"Krebs, K.",1
"Simpson, A. G.",1
"Daigo, Y.; Suzuki, Y.",1
"Leeson, H. S.",1
"Franco, C. M.",1
"Krasnosselsky-Maximov, T. A.",1
"Tsyganov, M. S.",1
Lozina-Lozinsky,1
"Biolley, M.",1
"Taylor, J. W.; McCall, N. A.",1
"Verner, L.",1
"Walker, J. C.; Smith, R.",1
"Lampe, L.",1
"Renaud, A.",1
"Kolesnikov, V. A.",1
"Okada, T.",1
"Komkov, V. N.; Nadtoka, I. M.",1
"Catran, F.",1
"Darrow, G. M.; Sherwood, H.",1
"Musbach, F. L.; King, M. L.",1
"Henry, L. K.",1
"Kemmer, E.",1
"Viggiani, D. G.",1
"De Padua Dias, A.",1
"Joshi, K. V.",1
"Coster, C.",1
"Schubert, K.",1
"Maksimov, N. A.",1
Oxford University Agricultural Economics Research Institute,1
"Bidenko, L. F.",1
"Franc de Ferrière, P. J. J.; Grenier de Ruère, J.; Simèon, S.",1
"Throught, T.",1
"Snodgrass, C. P.",1
"Hall, H. M.",1
"Esper, H. C.; Roof, L. R.",1
"Klimenko, G. A.; Kozlova, Z. M.",1
"Amende, H.",1
"Dimič, A.",1
"Elenev, L. K.",1
"Chandler, D. C.",1
"Beaumont, A.",1
"Hoagland, D. R.; Davis, A. R.",1
"Brüne, F.",1
"Brooks, F. A.",1
"Ernst, F.",1
"Jones, F. R.; Tisdale, W. B.",1
"Balickaja, T. V.",1
"Manzoni, L.; Puppo, A.",1
"Gueihstor, V.",1
"Clark, W. G.",1
"Schumacher, F. X.; Meyer, H. A.",1
"Smith, H. F.",1
Störmer,1
"Ivanov, V. K.",1
"MacDougal, D. T.; Pond, R. H.",1
"Zon, R.; Graves, H. S.",1
"Belotelkin, K. T.",1
"Luncz, Z.",1
"Carrick, D. B.",1
"Lund, H. O.",1
"Neuberger, H. H.; Briscoe, S. F.",1
"Gray, W. S.; Nassar, A. A.",1
"Lutz, H. J.; Chandler, R. F.",1
"San Pedro, A. V.",1
"Vavilov, N. I.; Bukinich, D. D.",1
"Bartnicki, L.",1
"Baka, A.",1
"Keen, B. A.; Russell, E. J.",1
"Sweetman, H. L.",1
"Cajlachjan, M. C.",1
"Kephalās, A.",1
"Allen, R. C.",1
"Tracy, W. W.",1
"Jollief, J. H.",1
"Strickland, A. G.",1
"Highland, S. G.",1
"Krügler, F.",1
"Ludwig, C. A.",1
"Perlewitz, P.",1
"Firbas, F.",1
"Mazzoni, G.",1
"Ensign, M. R.",1
"Smirnov, A. A.",1
"Plagge, H. H.",1
"Ussenko, P.",1
"Zimmerman, P. W.; Hitchcock, A. E.",1
"Lund, E. J.",1
"Stickel, P. W.",1
"Cooper, H. P.",1
"Clements, F. E.; Long, F. L.",1
"MacDonald, W. F.",1
"Negolov, S. F.",1
"French, C. S.; Kohn, H. I.; Tany, P. S.",1
"Watson, A. N.",1
"Fedorov, E. E.; Gedeonov, A. D.",1
"Hirschhorn, J.",1
"Keller, B.",1
"Maclagan, J. F. A.",1
"Hoover, W. H.",1
"Jones, F. R.",1
"Childs, L.; Brown, G. C.",1
"Albrecht, B. E.; Gavrilova, L. G.; Lubimenko, V. N.",1
"Roe, H. B.; Neal, J. H.; Colby, B. R.; Colby, B. C.",1
"Sofoterov, N. K.; Iovenko, N. G.",1
"Israel, H.",1
"Brooks, C. F.",1
"Chandler, W. H.",1
"Leick, E.",1
"Johnson, E. L.",1
"Goujon, J.",1
"Auchter, E. C.; Harley, C. P.",1
"Crépin, A.",1
"Beruldsen, E. T.",1
"Reinecke, O. S. H.",1
"Beaucarnot, R.",1
"Koenig, M.",1
"Ginestous, G.",1
"Lunelund, H.",1
"Beljakoff, E.",1
"Biel, E.",1
"Luterstein, I. G.; Skvorcov, A. A.",1
"Aderhold, R.",1
"Hackmann, G.",1
"Safta, J.",1
"Sefer-Safonova, E. J.",1
"Barnes, S.",1
"Chien-Lang, P.",1
"Robinson, G. D.",1
"Melchers, L. E.",1
"Rogoziński, A.",1
"Shands, H. L.",1
"Lindgren, D. L.; Shepard, H. H.",1
"Gulloz, R.",1
"Turnbull, J.",1
"Tottingham, W. E.; Kerr, H. W.",1
"Collison, R. C.",1
"Wilde, J. E.",1
U. S. Department of Agriculture,1
"Aleksandrov, V. N.",1
"Shaw, G. W.",1
"Newton, R.; Brown, W. R.",1
"Kuckov, M. N.",1
"Wilson, J. D.",1
"Scully, N. J.; Domingo, W. E.",1
"Thomson, B. F.",1
"Kondo, I. N.",1
"Ball, C. R.; Leighty, C. E.; Stine, O. C.; Baker, O. E.",1
"Vinall, H. N.; Reed, H. R.",1
"Vahl, M.; Humlum, J.",1
"von Sostaric-Pisacic, K.",1
"Mossolov, V. P.; Succkova, P. A.",1
"Gates, F. C.",1
"Wadley, F. M.",1
"Raventos, J. V.",1
"Hammond, P. F.; Goslin, R,",1
"Samofal, S. M.",1
"Armand, D. L.",1
"Kolomiec, I. A.",1
"Busse, W.",1
"Walker, G.",1
"Thorpe, J.",1
"Withrow, A. P.; Withrow, R. B.",1
"Albert, D. W.; Hilgeman, R. H.",1
"Zdanovskii, I. A.; Naryshkina, E. P.",1
"Kondo, M.; Okamura, T.",1
"Roe, H. B.",1
"Viala, P.",1
"Bransen, T. E.",1
"Arrhenius, O.",1
"Dumas, A.",1
"Wishart, J.; Mackenzie, W. A.",1
"Bennion, N. L.; Warren, D. C.",1
"Aichele, H.",1
"Atanasoff, D.; Johnson, A. G.",1
"Elvez, A. E.",1
"Hafenrichter, A. L.",1
"Krutichovsky, V. K.",1
"Ventskevich, G. Z.",1
"Gassner, G.; Rabien, H.",1
"Delorme, E.",1
"Massibot, J. A.",1
"Murneek, A. E.; Whyte, R. O.",1
"Ducomet, V.; Crepin, C.",1
"Gedeonov, A. D.; Fedorov, E. E.",1
"Chabrolin, C.",1
"Raup, H. F.",1
"Appleman, C. O.; Eaton, S. V.",1
"Overholser, E. L.; Overley, F. L.; Claypool, L. L.",1
"Arthur, J. M.; Guthrie, J. D.; Newell, J. M.",1
"Chlebnikova, N. A.",1
"Sergeev, A. M.",1
"Thomas, A. S.",1
"Wellington, R.",1
"Popp, H. W.; Brown, F. A.",1
"Demolon, A.; Geslin, H.; Poli, C.",1
"Stelzner, G.; Rudorf, W.",1
"Figurovsky, J. V.",1
"Dhar, N. R.; Ram, A.",1
"Brierley, W. G.; Angelo, E.",1
"Long, A. P.",1
"Callaghan, A. R.",1
"Kestner, O.",1
"Wilson, P. W.",1
"Bender, H.",1
"Balachowsky, A.",1
"Rimsky Korsakov, M. N.",1
"Purvis, O. N.",1
"Bonne, C.",1
"Popov, A.; Zilkina, A.",1
"Hopkins, E. W.",1
"Nicholson, H. H.; Pantin, B.",1
"Hansen, N. E.",1
"Alam, M.",1
"Fife, L. C.",1
"Larose, E.; Vanderwalle, R.",1
"Laude, H. H.",1
"Posega, E.",1
"Koenuma, K.",1
"Dahl, A. S.",1
"Tottingham, W. E.; Stephens, H. L.; Lease, E. J.",1
"Geslin, H.; Alabouvette, L.",1
"Urbain, P.",1
"Cox, H. J.",1
"Stärk, E.",1
"Lamour, R. K.; Mallock, J. K.; Geddes, W. F.",1
"Boischot, P.; Albert, T.",1
"Moniak, J.; Stenz, E.",1
"Marbury, J. B.",1
"Beck, W. A.",1
"Thayer, L. A.",1
Skorcov,1
"Kellerman, K. F.",1
"Tsinzerling, I. D.",1
"Clark, S. E.; Tisdale, E. W.; Skoglund, N. A.",1
"Kodama, H.",1
"Briner, E.; Chodart, F.; Paillard, H.",1
"Baur, F.",1
"Bychikhina, E. A.",1
"Fischer, A.",1
"Schuster, C. E.",1
"King, C. J.; Eaton, E. D.",1
"Bryan, K.",1
"Anderssen, F. G.",1
"Vasiljev, I.",1
"Kol'tsov, L. I.",1
"Day, P. C.",1
"Schmidt, W.; Geiger, R.",1
"Chlebnikova, N.",1
"Pittioni, B.",1
"Verchère, P.",1
"Popov, B. G.; Martynov, V. M.",1
"Tschermak, E.",1
"Bracken, F. A.; Cardon, P. V.",1
"Zitkov, M.",1
"Friedberg, L.",1
"Strain, H. H.",1
"Corkins, C. L.",1
"Brutzkus, B.; et al.",1
"Halma, F. F.",1
"Emmert, E. M.; Ball, F. K.",1
"Newhall, F.",1
"Gane, R.",1
"Lamb, C. A.",1
"Van den Muyzenberg, E. W. B.",1
"Hadji-Zade, M.",1
"Eghis, S. A.",1
"Nelson, E. W.",1
"Burrows, A. T.",1
"Bolas, B. D.",1
"Krüger, E.",1
"Kaminsky, A.",1
"Tugarinov, A. J.",1
"Wallace, T.",1
"Geiger, R.; Hermann, Z.",1
"Combes, R. L.",1
"Borthwick, H. A.; Hendricks, S. B.; Parker, M. W.",1
"Kessler, O. W.; Kaempfert, W.",1
"Kudrjasov, J.",1
"Brynski, K.",1
"Popp, H. W.; Charlton, F. B.",1
"Tapke, V. F.",1
"Lewis, M. R.; Work, R. A.; Aldrich, W. W.",1
"Daniel, H. A.",1
"Ivanov, P. I.; Berdicevsky, E. J.",1
"Fabian, F. W.; Bryan, C. S.",1
"West, E. S.",1
"Åkerman, A.",1
"Ewing, E. C.",1
"Suzuki, O.",1
"Clements, F. E.; Martin, E. V.",1
"Shuck, A. L.",1
"Sanson, J.; Pardé, M.",1
"Dammann, W.",1
"Martin, J. H.; Harris, J. A.; Jones, I. D.",1
"Rempp, G.",1
"Poesch, G. H.; Laurie, A.",1
"Morozov, V. K.",1
"Smith, C. W.",1
"Clausen, J. D.; Keck, D. D.; Hiesey, W. M.",1
"Böhmer, K.",1
"Jenkins, M. T.",1
"Agostinho, J.",1
"Morris, W. G.",1
"Cullinan, F. P.; Weinberger, J. H.",1
"Curtis, O. F.; Herty, S. D.",1
"Suss, N. I.",1
"Löwy, A.",1
"Schostakowitsch, W. B.",1
"Rudderham, J. A.; Webster, C. O.",1
"Lepeschkin, W.",1
"Aragon, M.",1
"Martin, J. H.; Taylor, J. W.; Leukel, R. W.",1
"Constantin, J.",1
"Zscheile, F. P.; White, J. W.; Beadle, B. W.; Roach, J. R.",1
"Marchi, V.",1
"Günther, E.",1
"Chesley, L. C.",1
"Hemmi, T.",1
"Anderson, P. J.; Swanback, T. R.; Street, O. E.",1
"Pasteur, E.",1
"Davis, A. R.; Hoagland, D. R.",1
"Smith, W. O.; Byers, H. G.",1
"Seamans, H. L.",1
"Crabb, G. A.",1
"Parker, J. H.",1
"Schnieder, R.",1
"Brackett, F. S.; Wulf, O. R.",1
"George, D. W.",1
"Shallenberger, J. A.; Johnson, J. A.; Laude, H. H.; Miller, G. D.",1
"Szpringer, H.",1
"Lebrija Celay, M.",1
"Hibbard, R. P.",1
"Steinbauer, C. E.",1
"Patwardhan, V. G.; Apte, N. G.",1
"Hammer, B. W.; Hussong, R. V.",1
"Sharples, A.",1
"Rodyseva, A. M.",1
"Iljin, S. S.",1
"Meyer, B. S.",1
"Craigie, J. H.",1
"Sjöström, M.",1
"Ribbey, R. O.",1
"Novoskolceva, M. F.",1
"Wiley, H. W.",1
"Stähelin, R.",1
"Keränen, J.",1
"Cooley, L. M.",1
"Sprague, H. B.",1
"Garber, R. J.; Hoover, N. M.",1
"Poulter, R. M.",1
"Haldén, B. E.",1
"Casado, M. P.",1
"Sheard, C.; Higgins, G. M.",1
"Segelken, J. G.",1
"Bergann, F.",1
"Gordon, W. L.",1
"Bryan, C. S.",1
"Tojo, K.",1
"Demcisnky, B. N.",1
"Page, J. L.",1
"Tincker, M. A.",1
"Konold, G.",1
Alumnus (alias E. Somerfield),1
"Herbert, P. A.",1
"Garner, W. W.; Bacon, C. W.; Allard, H. A.",1
"Darkis, F. A.; Dixon, L. F.; Wolf, F. A.; Gross, P. M.",1
"Orchard, O. B.; Bewley, W. F.",1
"Momot, J. G.",1
"Lejava, A. M.",1
"Foster, E. E.",1
"Bouget, J.",1
"Harrington, E. L.",1
"Beach, F. H.",1
"Skossyreva, K.",1
"Hodges, J. A.",1
"Harrington, H. H.",1
"Akemine, M.",1
"Körner, W. F.",1
"Jougan, E.",1
"Schneider, M.",1
"Roberts, R. H.; Kraus, J. E.",1
"Kusnetsov, D. S.",1
"Kellogg, C. E.",1
"Clute, W. N.",1
"Moniak, J.",1
"Rosenkranz, J.",1
"Bose, R. D.",1
"Willham, O. S.",1
"Ivanov, B. K.",1
"Johnson, J.",1
"Powell, L. B.",1
"Schimpf, R.; Aschenbrenner, C.",1
"Apostolov, L. J.",1
"Napper, M. E.",1
"Bruner, W. E.; Weaver, J. E.",1
"Yeng, C. F.",1
"Chochleva, A.",1
"Trelease, S. F.",1
"Kondo, I. M.; Okarmura, T.; Isshiki, S. L.; Kasshara, Y.",1
"Henry, A. J.",1
"Watson-Watt, R.",1
"Nizenkov, N.",1
"Flory, W. S.; Walker, J. C.",1
"Smith, W. H.",1
"Inamdar, R. S.; Dabral, B. L.",1
"Illichevsky, S.",1
"Yoshii, Y.",1
"Auchter, E. C.; Schrader, A. L.",1
"Nelson, C. H.",1
"Nichols, E. S.",1
"Hutt, W. N.",1
"Douglass, A. E.",1
"Moore, B.; Richard, H. M.; Gleason, H. A.; Stout, A. B.",1
"Termer, F.",1
"Schad, Ch.",1
"Rubcov, I. A.",1
"Shaposhnikova, Z. B.",1
"Franklin, H. J.; Bergman, H. F.; Stevens, N. E.",1
"Wunder, B.",1
"Stoletov, V.",1
"Désalbres, M.",1
"Deters, M. E.",1
"Dhar, N. R.",1
"Schultze, H.",1
"Boswell, V. R.; Pearson, O. H.; Work, P.; Brown, H. D.; MacGillivray, J. H.; Seaton, H. L.; Starr, G. E.; Bayles, J. J.; Friend, W. H.; Hawthorn, L. R.; Morris",1
"Darrow, G. M.; Walde, G. F.",1
"Briggs, G. E.",1
"Brackett, F. S.; Johnston, E. S.",1
"Dingle, A. N.",1
"Brooks, F. A.; Fisher, D. F.",1
"Kozlowski, T. T.",1
"Hoblyn, T. N.",1
"Brazier, C. E.; Eblé, L.",1
"Metalnikov, S. S.",1
"Franc de Ferrière, P. J. J.",1
"Kiesselbach, T. A.; Anderson, A.; Russel, C. J.",1
"Kovalenko, J. M.",1
"Lubimenko, V. N.; Sceglova, O. A.",1
"Morada, E. K.",1
"Peacock, W. M.",1
"Potapenko, G. I.",1
"Bensin, B. M.",1
"Smith, L. P.; Gloyne, R. W.",1
"Bünger, H.",1
"Orcutt, F. S.; Fred, E. B.",1
"Fredrich, W.",1
"Nelson, A.",1
"Dunham, W. E.",1
"Sakaide, Z.",1
"Haeuser, J.",1
"Blaauw, A. H.; Hartsema, A. M.; Huisman, E.",1
"Zdanov, K. R.",1
"Thornthwaite, C. W.; Biel, E. R.; Church, P. E.; Jacobs, W. C.; Landsberg, H.; Leighly, J. B.; Hafstad, K.",1
"Novik, F. A.; Simonov, B. F.; Romanov, M. A.",1
"Dufoux, C.",1
"Plin, H.",1
"Overley, F. L.; Overholser, E. L.; Haut, I. A.",1
"Beyer, A.",1
"Cornish, E. A.",1
"Verbetskii, K. L.",1
"McGill, E. I.",1
"Quisenberry, K. S.; Clark, J. A.",1
"Davtjan, G. S.",1
"Schapringer, I. J.",1
"Parker, M. W.; Hendricks, S. B.; Borthwick, H. A.; Went, F. W.",1
"Strachan, R.",1
"Lavrijcuk, B.",1
"Kramer, P. J.",1
"Yothers, M.A.",1
"Schanderl, H.; Kaempfert, W.",1
"Ware, K. M.",1
"Oden, Sven",1
"Cooper, J. P.",1
"Reynolds, E. B.; Killough, D. T.",1
"Wellman, F. L.",1
"Arthur, J. M.; Stewart, W. D.",1
"Darrow, G. M.; Waldo, G. F.",1
"Bogue, A. H.",1
"Timmons, F. L.; Salmon, S. C.",1
"Harshberger, J. W.",1
"Waller, A. E.",1
"Kraybill, H. R.",1
"Auchter, E. C.; Schrader, A. L.; Logasse, F. S.; Aldrich, W. W.",1
"Seelhorst, C.; Krzynowski",1
U.S.S.R. Agro-Gidrometeorologicheskii Institut,1
"Plitt, T. M.",1
"Schumann, T. E. W.; Thompson, W. R.",1
"Pekrovskaja, V. S.",1
"Durst, C. S.",1
"Woodworth, C. E.",1
"Brock, W. S.",1
